$ adb shell ps -A
USER           PID  PPID        VSZ    RSS WCHAN            ADDR S NAME                       
root           751     2          0      0 0                   0 I [kworker/R-cmdq_auto_release_thread]
root           752     2          0      0 0                   0 I [kworker/R-cmdq_auto_release_thread]
root           753     2          0      0 0                   0 I [kworker/R-cmdq_auto_release_thread]
root           754     2          0      0 0                   0 I [kworker/R-cmdq_auto_release_thread]
root           755     2          0      0 0                   0 I [kworker/R-cmdq_auto_release_thread]
root           756     2          0      0 0                   0 I [kworker/R-cmdq_auto_release_thread]
root           757     2          0      0 0                   0 I [kworker/R-cmdq_auto_release_thread]
root           758     2          0      0 0                   0 I [kworker/R-cmdq_auto_release_thread]
root           759     2          0      0 0                   0 I [kworker/R-cmdq_auto_release_thread]
root           760     2          0      0 0                   0 I [kworker/R-cmdq_auto_release_thread]
root           761     2          0      0 0                   0 I [kworker/R-cmdq_auto_release_thread]
root           762     2          0      0 0                   0 I [kworker/R-cmdq_auto_release_thread]
root           763     2          0      0 0                   0 I [kworker/R-cmdq_auto_release_thread]
root           764     2          0      0 0                   0 I [kworker/R-cmdq_auto_release_thread]
root           765     2          0      0 0                   0 I [kworker/R-cmdq_auto_release_thread]
root           766     2          0      0 0                   0 I [kworker/R-cmdq_auto_release_thread]
root           767     2          0      0 0                   0 I [kworker/R-cmdq_auto_release_thread]
root           768     2          0      0 0                   0 I [kworker/R-cmdq_auto_release_thread]
root           769     2          0      0 0                   0 I [kworker/R-cmdq_resource]
root           770     2          0      0 0                   0 I [kworker/R-cmdq_mdp_task]
root           772     2          0      0 0                   0 I [kworker/R-cmdq_flushq]
root           773     2          0      0 0                   0 I [kworker/R-cmdq_flushq]
root           774     2          0      0 0                   0 I [kworker/R-cmdq_flushq]
root           775     2          0      0 0                   0 I [kworker/R-task_exec_wq_12]
root           776     2          0      0 0                   0 I [kworker/R-cmdq_flushq]
root           778     2          0      0 0                   0 I [kworker/R-cfg80211]
root           791     2          0      0 0                   0 I [kworker/R-shub_dev_wq]
root           792     2          0      0 0                   0 I [kworker/R-shub_debug_wq]
root           797     2          0      0 0                   0 I [kworker/R-lt_wq]
root           800     2          0      0 0                   0 S [core_ctl_v5/0]
root           801     2          0      0 0                   0 S [core_ctl_v5/6]
root           803     2          0      0 0                   0 I [kworker/R-cmdq_flushq]
root           804     2          0      0 0                   0 I [kworker/R-task_exec_wq_11]
root           805     2          0      0 0                   0 I [kworker/R-cmdq_flushq]
root           806     2          0      0 0                   0 I [kworker/R-RSC-CMDQ-WQ]
root           807     2          0      0 0                   0 I [kworker/R-cmdq_flushq]
root           810     2          0      0 0                   0 I [kworker/R-fm_timer_wq]
root           811     2          0      0 0                   0 I [kworker/R-fm_eint_wq]
root           813     2          0      0 0                   0 I [kworker/R-task_exec_wq_8]
root           814     2          0      0 0                   0 I [kworker/R-cmdq_flushq]
root           815     2          0      0 0                   0 I [kworker/R-task_exec_wq_9]
root           816     2          0      0 0                   0 I [kworker/R-cmdq_flushq]
root           817     2          0      0 0                   0 I [kworker/R-f2fs_truncate_wq]
root           818     2          0      0 0                   0 S [f2fs_ckpt-254:66]
root           819     2          0      0 0                   0 I [kworker/R-cmdq_flushq]
root           820     2          0      0 0                   0 S [f2fs_flush-254:66]
root           821     2          0      0 0                   0 I [kworker/R-vdec-fmt]
root           822     2          0      0 0                   0 S [f2fs_discard-254:66]
root           824     2          0      0 0                   0 I [kworker/R-swpm_common_wq]
root           827     2          0      0 0                   0 I [kworker/R-sec_input_irq_wq]
root           828     2          0      0 0                   0 I [kworker/R-fts_wq]
root           835     2          0      0 0                   0 S [f2fs_gc-254:66]
root           839     2          0      0 0                   0 I [kworker/R-fts_irq_wq]
root           840     2          0      0 0                   0 S [irq/27-focaltech_ts]
root           841     2          0      0 0                   0 S [mtk_stp_psm]
root           842     2          0      0 0                   0 S [mtk_stp_btm]
root           843     2          0      0 0                   0 S [mtk_wmtd]
root           844     2          0      0 0                   0 S [mtk_wmtd_worker]
root           845     2          0      0 0                   0 I [kworker/R-sec_input_vbus_noti]
root           847     2          0      0 0                   0 I [kworker/R-fingerprint_debug_wq]
system         848     1    2263276   3212 0                   0 S vendor.samsung.hardware.security.proca@2.0-service
system         849     1    2223284   3072 0                   0 S vaultkeeperd
root           852     2          0      0 0                   0 S [irq/29-SX9385]
root           854     2          0      0 0                   0 S [irq/22-SX9385_SUB]
tombstoned     871     1    2225420   2904 0                   0 S tombstoned
root           997     2          0      0 0                   0 I [kworker/R-kverityd]
root           999     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1000     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1001     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1002     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1003     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1004     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1005     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1006     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1007     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1008     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1009     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1010     2          0      0 0                   0 I [kworker/R-kverityd]
root          1011     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1012     2          0      0 0                   0 I [kworker/R-kverityd]
root          1013     2          0      0 0                   0 I [kworker/R-kverityd]
root          1014     2          0      0 0                   0 I [kworker/R-kverityd]
root          1015     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1016     2          0      0 0                   0 I [kworker/R-kverityd]
root          1018     2          0      0 0                   0 I [kworker/R-kverityd]
root          1019     2          0      0 0                   0 I [kworker/R-kverityd]
root          1020     2          0      0 0                   0 I [kworker/R-kverityd]
root          1021     2          0      0 0                   0 I [kworker/R-kverityd]
root          1022     2          0      0 0                   0 I [kworker/R-kverityd]
root          1023     2          0      0 0                   0 I [kworker/R-kverityd]
root          1024     2          0      0 0                   0 I [kworker/R-kverityd]
root          1025     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1026     2          0      0 0                   0 I [kworker/R-kverityd]
root          1027     2          0      0 0                   0 I [kworker/R-kverityd]
root          1028     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1029     2          0      0 0                   0 I [kworker/R-kverityd]
root          1030     2          0      0 0                   0 I [kworker/R-kverityd]
root          1031     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1032     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1033     2          0      0 0                   0 I [kworker/R-kverityd]
root          1034     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1035     2          0      0 0                   0 I [kworker/R-kverityd]
root          1036     2          0      0 0                   0 I [kworker/R-kverityd]
root          1038     2          0      0 0                   0 I [kworker/R-kverityd]
root          1039     2          0      0 0                   0 I [kworker/R-kverityd]
root          1040     2          0      0 0                   0 I [kworker/R-kverityd]
root          1041     2          0      0 0                   0 I [kworker/R-kverityd]
root          1042     2          0      0 0                   0 I [kworker/R-kverityd]
root          1043     2          0      0 0                   0 I [kworker/R-kverityd]
root          1044     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1045     2          0      0 0                   0 I [kworker/R-kverityd]
root          1046     2          0      0 0                   0 I [kworker/R-kverityd]
root          1048     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1049     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1050     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1051     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1052     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1053     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1054     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1055     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1056     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1057     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1063     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1065     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1066     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1067     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1068     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1069     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1070     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1071     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1072     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1073     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1074     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1075     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1076     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1077     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1079     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1080     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1081     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1082     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
root          1083     2          0      0 0                   0 I [kworker/R-ext4-rsv-conversion]
system        1147     1    2421676   5008 0                   0 S cass
system        1148     1    2328968   4388 0                   0 S emservice
system        1151     1    2293952   4388 0                   0 S rttsservice
root          1159     1    2804296   8236 0                   0 S netd
statsd        1160     1    2374172   7900 0                   0 S statsd
root          1161     1    6851728  85492 0                   0 S zygote64
root          1162     1    1853288  27340 0                   0 S zygote
root          1170  1159    2245404   3168 0                   0 S ip6tables-restore
system        1172     1    2212960   3272 0                   0 S android.hidl.allocator@1.0-service
audioserver   1173     1    3119708  11456 0                   0 S android.hardware.audio.service-aidl.mediatek
bluetooth     1174     1    2224416   4812 0                   0 S android.hardware.bluetooth-service-mediatek
system        1175     1    2247764   3096 0                   0 S android.hardware.gatekeeper@1.0-service
system        1176     1    2252640   5892 0                   0 S android.hardware.graphics.allocator-V2-service-mediatek
system        1177     1    2778392   8812 0                   0 S android.hardware.graphics.composer@3.4-service
mediacodec    1178     1    3062060   9216 0                   0 S android.hardware.media.c2-mediatek-64b
system        1179     1    2365956   4904 0                   0 S android.hardware.sensors-service.multihal
system        1180     1    2179592   4240 0                   0 S android.hardware.usb-aidl-service.mediatek
system        1181     1    2777388   9868 0                   0 S vendor.samsung.hardware.biometrics.face-service
system        1182     1    2376732   4860 0                   0 S hermesd
system        1183     1    2415440   5392 0                   0 S vendor.samsung.hardware.hyper-service
system        1184     1    2240844   4644 0                   0 S android.hardware.memtrack-service.mediatek
system        1188     1    2389884   5188 0                   0 S vendor.mediatek.hardware.mtkpower_applist-service.mediatek
mediacodec    1193     1    3220584   9104 0                   0 S samsung.software.media.c2@1.0-service
audioserver   1196     1    2199548   4692 0                   0 S secaudiohalaidl
root          1202     1    2417332   6984 0                   0 S vendor.mediatek.hardware.mtkpower-service.mediatek
root          1205     1    2210820   4640 0                   0 S vendor.mediatek.hardware.nvram-service
cameraserver  1206     1    4471388  33672 0                   0 S vendor.samsung.hardware.camera.provider-service_64
system        1207     1    2207796   4800 0                   0 S vendor.samsung.hardware.health-service
system        1211     1    2226044   4708 0                   0 S vendor.samsung.hardware.sysinput-service
system        1214     1    2281332   5564 0                   0 S vendor.samsung.hardware.thermal-service
system        1217     1    2211536   4244 0                   0 S vendor.samsung.hardware.vibrator-service
wifi          1219     1    2386816   4392 0                   0 S vendor.samsung.hardware.wifi-service
media         1225     1    2234108   3996 0                   0 S android.hardware.drm-service.clearkey
media         1230     1    2250244   4184 0                   0 S android.hardware.drm-service.widevine
audioserver   1233     1    3181168  20804 0                   0 S audioserver
credstore     1238     1    2237072   4784 0                   0 S credstore
gpu_service   1239     1    2359040   4784 0                   0 S gpuservice
system        1241     1    2204832   3104 0                   0 S heatmap
system        1243     1    2348464   4060 0                   0 S perfmond
system        1247     1    3299516  32792 0                   0 S surfaceflinger
audioserver   1248     1    2294588   4688 0                   0 S android.hardware.audio.parameter_parser.service
radio         1257     1    2209200   3892 0                   0 S ccci_rpcd
system        1263     1    2344640   4204 0                   0 S ccci_mdinit
system        1265     1    2522856   5440 0                   0 S vendor.mediatek.hardware.pq_aidl-service
vendor_dsms   1285     1    2179944   3520 0                   0 S dsms
system        1287     1    2292832   4384 0                   0 S fpsgo
system        1315     1    2164904   2932 0                   0 S ewlogd
nobody        1322     1    2213268   2820 0                   0 S traced_probes
nobody        1324     1    2273816   4832 0                   0 S traced
root          1329     2          0      0 0                   0 I [kworker/R-rx0_worker]
root          1330     2          0      0 0                   0 I [kworker/R-rx1_worker]
root          1331     2          0      0 0                   0 I [kworker/R-rx2_worker]
root          1332     2          0      0 0                   0 I [kworker/R-rx3_worker]
root          1333     2          0      0 0                   0 I [kworker/R-rx4_worker]
root          1334     2          0      0 0                   0 I [kworker/R-rx5_worker]
root          1335     2          0      0 0                   0 I [kworker/R-rx6_worker]
root          1336     2          0      0 0                   0 I [kworker/R-rx7_worker]
root          1337     2          0      0 0                   0 I [kworker/R-rx8_worker]
root          1338     2          0      0 0                   0 I [kworker/R-rx9_worker]
root          1339     2          0      0 0                   0 I [kworker/R-rx10_worker]
root          1340     2          0      0 0                   0 I [kworker/R-rx11_worker]
root          1341     2          0      0 0                   0 I [kworker/R-rx12_worker]
root          1342     2          0      0 0                   0 I [kworker/R-rx13_worker]
root          1343     2          0      0 0                   0 I [kworker/R-rx14_worker]
root          1344     2          0      0 0                   0 I [kworker/R-rx15_worker]
root          1345     2          0      0 0                   0 S [dpmaif_rxq0_push]
root          1346     2          0      0 0                   0 S [bat_alloc_thread]
root          1347     2          0      0 0                   0 S [skb_alloc_thread]
root          1348     2          0      0 0                   0 S [dpmaif_txq0_done_kt]
root          1349     2          0      0 0                   0 S [dpmaif_txq1_done_kt]
root          1350     2          0      0 0                   0 S [dpmaif_txq2_done_kt]
root          1351     2          0      0 0                   0 S [dpmaif_txq3_done_kt]
root          1352     2          0      0 0                   0 I [kworker/R-kbase_event]
root          1402     1    2275184   4512 0                   0 S thermal_core
root          1415     2          0      0 0                   0 S [wlan_rst_thread]
wifi          1416     1    2188068   3300 0                   0 S wlan_assistant
nfc           1429     1    2266160   4784 0                   0 S sec.android.hardware.nfc-service
gps           1432     1    2592892   7392 0                   0 S mnld
cameraserver  1436     1    3074140  13372 0                   0 S cameraserver
system        1440     1    2247760   4288 0                   0 S fabric_crypto
system        1444     1    2249632   3496 0                   0 S imsd
incidentd     1445     1    2310500   4228 0                   0 S incidentd
system        1447     1    2315248   4340 0                   0 S smdexe
system        1452     1    2271252   3232 0                   0 S ddexe
system        1453     1    2221700   4448 0                   0 S connfwexe
root          1464     1    2495776   6100 0                   0 S installd
mediaex       1470     1    3378836   9940 0                   0 S media.extractor
media         1479     1    2505040   8128 0                   0 S media.metrics
media         1480     1     186820   9276 0                   0 S mediaserver32
system        1481     1    2176604   3968 0                   0 S spqr_service
root          1482     1    2295800   4912 0                   0 S storaged
wifi          1484     1    2232392   4900 0                   0 S wificond
shell         1486     1    2353524   2924 0                   0 S emdlogger
system        1487     1    2173332   3616 0                   0 S thermald
system        1488     1    2246120   3188 0                   0 S mobile_log_d
shell         1489     1    2173352   3516 0                   0 S netdiag
root          1490     1    2206316   4196 0                   0 S eara_io_service
gps           1491     1    3133928   3640 0                   0 S mtk_agpsd
media         1493     1    2446796   4896 0                   0 S v3avpud-64b
system        1494     1    2443960   4808 0                   0 S vendor.samsung.hardware.gnss-service
radio         1495     1    3011740   8304 0                   0 S rild
mediacodec    1497     1    3955576  11220 0                   0 S media.swcodec
system        1505     1    2284916   4732 0                   0 S gatekeeperd
system        1574     1    2236960   4632 0                   0 S netdagent
system        1576     1    2306908   4592 0                   0 S vendor.samsung.hardware.biometrics.fingerprint-service
radio         1653     1    2309564   4020 0                   0 S multiclientd
system        1810  1161   22153408 529328 0                   0 S system_server
system        1926     1    2235468   4280 0                   0 S android.hardware.lights-service.samsung
root          2317  1159    2196252   2928 0                   0 S iptables-restore
wifi          2320     1    2351448   5060 0                   0 S android.hardware.wifi-service-lazy
root          2323     2          0      0 0                   0 S [napi/-63]
root          2324     2          0      0 0                   0 S [main_thread]
root          2325     2          0      0 0                   0 S [hif_thread]
root          2326     2          0      0 0                   0 S [rx_thread]
wifi          2330     1    2325536   5640 0                   0 S wpa_supplicant
radio         2349  1161    9990724 133076 0                   0 S com.android.phone
root          2374     2          0      0 0                   0 I [kworker/u32:1-adb]
network_stack 2452  1161    8966368  98140 0                   0 S com.android.networkstack.process
webview_zygote 2460 1161    8885884  47212 0                   0 S webview_zygote
system        2482  1161    9300448  81972 0                   0 S com.sec.epdg
u0_a62        2576  1161   13453912 364968 0                   0 S com.android.systemui
bluetooth     2636  1161    9827224 100832 0                   0 S com.android.bluetooth
system        2698  1161    8726352  75680 0                   0 S com.sec.sve
nfc           2717  1161    9276240  92328 0                   0 S com.android.nfc
system        2718  1161   11283072  91316 0                   0 S com.sec.imsservice
secure_element 2720 1161    8446172  72680 0                   0 S com.android.se
system        2729  1161    8465636  73316 0                   0 S com.samsung.sec.android.teegris.tui_service
u0_a328       2828  1161   13014584 144220 0                   0 S com.whatsapp.w4b
root          2887     2          0      0 0                   0 I [kworker/R-kbase_event]
system        2902  1161    9427864  78692 0                   0 S com.sec.imsservice:ImsUpdateService
vendor_knoxcore 2998 1161   8466024  72072 0                   0 S com.samsung.android.knox.containercore
u0_a136       3093  1161   11432572 258224 0                   0 S com.sec.android.app.launcher
root          3253     2          0      0 0                   0 I [kworker/R-kbase_event]
u0_a112       3285  1161    8791100  80500 0                   0 S com.samsung.android.mcfserver
system        3480     1    2645916   4192 0                   0 S eris
u0_a279       3523  1161    9396460 127836 0                   0 S com.google.android.ext.services
u0_a93        3532  1161    8646252  72500 0                   0 S com.android.proxyhandler
oem_5013      3543  1161    8612652  81912 0                   0 S com.sec.location.nsflp2
system        3565     1    2331016   5276 0                   0 S pageboostd
shell         3568     1    2535960   4336 0                   0 S adbd
system        3591     1    2281524   3760 0                   0 S perfsdkserver
root          3601     2          0      0 0                   0 S [zram0_prefetchd]
root          4114     2          0      0 0                   0 I [kworker/R-kbase_event]
u0_a275       4300  1161    9561680 109384 0                   0 S com.google.android.providers.media.module
u0_a233       4332  1161    9723308 101944 0                   0 S com.google.android.as
root          4403     2          0      0 0                   0 I [kworker/5:1H-fsverity_read_queue]
system        4409  1161    8825764  87440 0                   0 S com.sec.android.diagmonagent
system        4426  1161    9367484 107592 0                   0 S com.sec.android.sdhms
u0_a238       4552  1161   10328580 112480 0                   0 S com.android.vending
u0_a85        4646  1161    8881596  84048 0                   0 S com.samsung.android.mcfds
root          4650     2          0      0 0                   0 I [kworker/R-kbase_event]
root          4686     2          0      0 0                   0 S [fuse-wd0:167]
root          5579     2          0      0 0                   0 I [kworker/3:1-five_wq]
u0_a239       6059  1161   38170784 341608 0                   0 S com.google.android.gms
u0_a63        6869  1161    9195476  81008 0                   0 S com.samsung.android.providers.media
u0_a95        6934  1161    9278912 105712 0                   0 S com.samsung.android.rubin.app
u0_a323       7033  1161   10804504  90492 0                   0 S com.sec.android.app.shealth:remote
vendor_spay   8322  1161    8946384  81592 0                   0 S com.samsung.android.spayfw
system        8504     1    2354400   3612 0                   0 S vendor.samsung.hardware.tlc.payment@1.0-service
system        8569  1161    8532536  78960 0                   0 S com.samsung.android.knox.zt.framework
vendor_ker    8794  1161    8491584  73908 0                   0 S com.samsung.android.knox.kfbp
root         10000     2          0      0 0                   0 I [kworker/6:1-events]
root         10840     2          0      0 0                   0 I [kworker/0:2-events]
u0_a343      11370  1161    9324724 108864 0                   0 S org.torproject.android
root         11393     2          0      0 0                   0 I [kworker/R-kbase_event]
u0_a343      11417  1161    9250096  95724 0                   0 S org.torproject.android:tor
u0_i9775     11727  2460  321779452  97548 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
root         11784     2          0      0 0                   0 I [kworker/R-kbase_event]
u0_i9711     11999  1161    9698740  95264 0                   0 S com.google.android.googlequicksearchbox:trusted_disable_art_image_:com.google.android.apps.gsa.hot
vendor_bcmgr 13558  1161    8547952  77380 0                   0 S com.samsung.android.beaconmanager
vendor_mdxkit 13733 1161    9732536  82724 0                   0 S com.samsung.android.mdx.kit
root         14201     2          0      0 0                   0 I [kworker/6:11H-fsverity_read_queue]
u0_a287      14290  1161    9439300 104124 0                   0 S com.google.android.permissioncontroller
u0_a329      14317  1161   11535912 141660 0                   0 S com.whatsapp
u0_a237      14841  1161    8987332  88620 0                   0 S com.google.android.apps.messaging:rcs
root         14915     2          0      0 0                   0 I [kworker/7:0H-fsverity_read_queue]
u0_a62       14920  1161    9133356 105312 0                   0 S com.samsung.android.app.routines
system       14932  1161    8849620  91020 0                   0 S com.samsung.android.fmm
u0_a63       16083  1161    8677848  77872 0                   0 S android.process.media
root         17058     2          0      0 0                   0 I [kworker/2:1-five_wq]
root         17300     2          0      0 0                   0 I [kworker/4:0H-kverityd]
root         17366     2          0      0 0                   0 I [kworker/R-kbase_event]
root         17586     2          0      0 0                   0 I [kworker/u33:4-ufs_clk_gating_0]
root         17605     2          0      0 0                   0 I [kworker/R-kbase_event]
root         17802     2          0      0 0                   0 I [kworker/7:2-five_wq]
u0_a545      17990  1161    9519036 155316 0                   0 S br.com.wanotifkeeper
root         18017     2          0      0 0                   0 I [kworker/R-kbase_event]
root         18171     2          0      0 0                   0 I [kworker/1:0H-fsverity_read_queue]
u0_a248      19188  1161   10492776  90360 0                   0 S com.google.android.tts
root         19726     2          0      0 0                   0 I [kworker/R-kbase_event]
root         20679     2          0      0 0                   0 I [kworker/5:0-events]
root         20715     2          0      0 0                   0 I [kworker/u32:5-kvfree_rcu_reclaim]
root         20946     2          0      0 0                   0 I [kworker/2:1H-kverityd]
root         22253     2          0      0 0                   0 I [kworker/u32:3-flush-254:66]
root         22420     2          0      0 0                   0 I [kworker/5:2H-kblockd]
system       22529     1    2339112   4604 0                   0 S vendor.samsung.hardware.authfw-service
root         22567     2          0      0 0                   0 I [kworker/6:2H-kverityd]
root         22597     2          0      0 0                   0 I [kworker/2:0H-kverityd]
u0_a101      22767  1161    8627176  82608 0                   0 S com.sec.spp.push
u0_a327      23214  1161   45110136 210944 0                   0 S com.kwai.video
system       23654  1161    9103260  84744 0                   0 S com.samsung.android.forest
root         23845     2          0      0 0                   0 I [kworker/4:1-five_wq]
u0_a344      23882  1161   44825488 171812 0                   0 S com.zhiliaoapp.musically
root         24012     2          0      0 0                   0 I [kworker/R-dio/dm-66]
u0_a240      24073  1161   10011648 106148 0                   0 S com.google.android.googlequicksearchbox:interactor
u0_i9878     24137  2460  321831784 105728 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
root         24278     2          0      0 0                   0 I [kworker/R-kbase_event]
root         24880     2          0      0 0                   0 I [kworker/0:2H-kverityd]
root         24882     2          0      0 0                   0 I [kworker/7:2H-kverityd]
root         24997     2          0      0 0                   0 I [kworker/7:0-events]
root         25003     2          0      0 0                   0 I [kworker/4:2-pm]
root         25018     2          0      0 0                   0 I [kworker/0:1-events]
root         25037     2          0      0 0                   0 I [kworker/5:2-pm]
root         25039     2          0      0 0                   0 I [kworker/6:0-events]
root         25075     2          0      0 0                   0 I [kworker/3:0H-kblockd]
root         25175     2          0      0 0                   0 I [kworker/3:2-pm]
root         25209     2          0      0 0                   0 I [kworker/u33:1-kbase_pm_poweroff_wait]
root         25278     2          0      0 0                   0 I [kworker/1:1H-fsverity_read_queue]
root         25420     2          0      0 0                   0 I [kworker/2:3H-kverityd]
root         25470     2          0      0 0                   0 I [kworker/u33:2-mali_jd]
root         25548     2          0      0 0                   0 I [kworker/6:0H-kverityd]
u0_a240      25579  1161   36855480 180900 0                   0 S com.google.android.googlequicksearchbox:googleapp
root         25648     2          0      0 0                   0 I [kworker/R-kbase_event]
u0_a402      25803  1161   10379112  91360 0                   0 S com.google.android.apps.chromecast.app
u0_a269      26143  1161    8829008  76708 0                   0 S com.samsung.android.mcf.autohotspot
clat         26206  1810    2198068   2588 0                   0 S clatd-rmnet0
root         26243     2          0      0 0                   0 I [kworker/1:0-pm]
root         26245     2          0      0 0                   0 I [kworker/2:0-events]
root         26334     2          0      0 0                   0 I [kworker/R-kbase_event]
root         26400     2          0      0 0                   0 I [kworker/0:0H-kverityd]
root         26459     2          0      0 0                   0 I [kworker/1:1-five_wq]
root         26508     2          0      0 0                   0 I [kworker/3:1H-kverityd]
root         26625     2          0      0 0                   0 I [kworker/7:1H-fsverity_read_queue]
u0_a74       26723  1161    8595548  86056 0                   0 S com.samsung.android.game.gos
system       26801  1161    8479992  75784 0                   0 S com.samsung.android.provider.filterprovider
u0_a277      26855  1161    8563908  75220 0                   0 S com.google.android.adservices.api
u0_a71       27278  1161    9243128  93136 0                   0 S com.facebook.services
root         27306     2          0      0 0                   0 I [kworker/6:1H-kverityd]
system       27314  1161    8444616  74104 0                   0 S com.android.keychain
u0_a79       27334  1161    8429928  83816 0                   0 S com.samsung.klmsagent
u0_a512      27388  1161    9149256 141068 0                   0 S com.dti.samsung
u0_a230      27478  1161    8995360  83064 0                   0 S com.google.android.apps.carrier.carrierwifi
u0_a64       27500  1161    8901220  84024 0                   0 S com.google.android.documentsui
shell        27509  3568    2287552   4232 unix_stream_read_generic 0 S abb
root         27525     2          0      0 0                   0 I [kworker/4:3H-kverityd]
u0_a168      27538  1161    8764300  76504 0                   0 S com.samsung.android.mapsagent
u0_a322      27556  1161   10266772  96896 0                   0 S com.google.android.videos
root         27568     2          0      0 0                   0 I [kworker/u32:4-kvfree_rcu_reclaim]
u0_a169      27611  1161    8577964  82952 0                   0 S com.samsung.android.mdm
root         27650     2          0      0 0                   0 I [kworker/4:0-pm]
u0_a94       27657  1161    8538908  77624 0                   0 S com.samsung.android.privacydashboard
u0_a457      27685  1161   38962176 266480 0                   0 S radios.de.uruguay.gratis
u0_a227      27781  1161    8909140  79980 0                   0 S com.google.android.projection.gearhead:provider
u0_a457      27839  1161   10175712 124536 0                   0 S radios.de.uruguay.gratis:tardis
root         27846     2          0      0 0                   0 I [kworker/R-cmdq_flushq]
u0_i9881     27916  2460  322030888 105868 0                   0 S com.google.android.webview:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0
root         28082     2          0      0 0                   0 I [kworker/R-kbase_event]
root         28099     2          0      0 0                   0 I [kworker/7:3H-fsverity_read_queue]
root         28100     2          0      0 0                   0 I [kworker/7:4H]
u0_a500      28124  1161   10779680 110028 0                   0 S com.artech.eaplic.havan
u0_a52       28234  1161    9859396 105104 0                   0 S android.process.acore
u0_a252      28336  1161    8837080  73168 0                   0 S com.google.android.webview:webview_service
u0_a133      28457  1161    8427896  75052 0                   0 S com.samsung.android.knox.analytics.uploader
root         28468     2          0      0 0                   0 I [kworker/R-fs_suspend_syssync]
u0_a237      28521  1161    9686268 117868 0                   0 S com.google.android.apps.messaging
root         28534     2          0      0 0                   0 I [kworker/7:1-events_power_efficient]
root         28569     2          0      0 0                   0 I [kworker/3:0-mm_percpu_wq]
root         28571     2          0      0 0                   0 I [kworker/5:1]
u0_a330      28587  1161   10432364 135300 0                   0 S com.openai.chatgpt
root         28796     2          0      0 0                   0 I [kworker/0:0-events]
root         28813     2          0      0 0                   0 I [kworker/1:2]
